Indicator ID,Indicator name,Country,Region,Ocean,Resp,Type,Year,Score
37,Compliance with RFMO flag state obligations,Equatorial Guinea,Africa,East Atlantic,Flag,Response,2019,1
37,Compliance with RFMO flag state obligations,Eritrea,Africa,West Indian Ocean,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Estonia,Europe,East Atlantic,Flag,Response,2019,1
37,Compliance with RFMO flag state obligations,Fiji,Oceania,Western Pacific,Flag,Response,2019,1
37,Compliance with RFMO flag state obligations,Finland,Europe,East Atlantic,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,France,Europe,East Atlantic and Mediterranean,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Gabon,Africa,East Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Gambia,Africa,East Atlantic,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Georgia,Middle East,Mediterranean & Black Sea,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Germany,Europe,East Atlantic,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,Ghana,Africa,East Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Greece,Europe,Mediterranean & Black Sea,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Grenada,Caribbean & Central America,West Atlantic,Flag,Response,2019,1
37,Compliance with RFMO flag state obligations,Guatemala,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Response,2019,1
37,Compliance with RFMO flag state obligations,Guinea,Africa,East Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Guinea-Bissau,Africa,East Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Guyana,South America,West Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Haiti,Caribbean & Central America,West Atlantic,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Honduras,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Iceland,Europe,East Atlantic,Flag,Response,2019,1
37,Compliance with RFMO flag state obligations,India,Asia,East Indian Ocean and West Indian Ocean,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Indonesia,Asia,East Indian Ocean and Western Pacific,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Iran,Middle East,West Indian Ocean,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Iraq,Middle East,West Indian Ocean,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Ireland,Europe,East Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Israel,Middle East,Mediterranean & Black Sea,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Italy,Europe,Mediterranean & Black Sea,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,Jamaica,Caribbean & Central America,West Atlantic,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Japan,Asia,Western Pacific,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Jordan,Middle East,Mediterranean & Black Sea,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Kenya,Africa,West Indian Ocean,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Kiribati,Oceania,Western Pacific,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Korea (North),Asia,Western Pacific,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Korea (Rep. South),Asia,Western Pacific,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,Kuwait,Middle East,West Indian Ocean,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Latvia,Europe,East Atlantic,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Lebanon,Middle East,Mediterranean & Black Sea,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Liberia,Africa,East Atlantic,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,Libya,Africa,Mediterranean & Black Sea,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Lithuania,Europe,East Atlantic,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,Madagascar,Africa,West Indian Ocean,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Malaysia,Asia,East Indian Ocean and Western Pacific,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Maldives,Asia,West Indian Ocean,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Malta,Europe,Mediterranean & Black Sea,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,Marshall Isl.,Oceania,Western Pacific,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Mauritania,Africa,East Atlantic,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Mauritius,Africa,West Indian Ocean,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Mexico,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,Micronesia (FS of),Oceania,Western Pacific,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Monaco,Europe,Mediterranean & Black Sea,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Montenegro,Europe,Mediterranean & Black Sea,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Morocco,Africa,East Atlantic and Mediterranean,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Mozambique,Africa,West Indian Ocean,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Myanmar,Asia,East Indian Ocean,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Namibia,Africa,East Atlantic,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Nauru,Oceania,Western Pacific,Flag,Response,2019,1
37,Compliance with RFMO flag state obligations,Netherlands,Europe,East Atlantic,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,New Zealand,Oceania,Western Pacific,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,Nicaragua,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Response,2019,1
37,Compliance with RFMO flag state obligations,Nigeria,Africa,East Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Norway,Europe,East Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Oman,Middle East,West Indian Ocean,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Pakistan,Asia,West Indian Ocean,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Palau,Oceania,Western Pacific,Flag,Response,2019,1
37,Compliance with RFMO flag state obligations,Panama,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Papua New Guinea,Oceania,Western Pacific,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Peru,South America,Eastern Pacific,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Philippines,Asia,Western Pacific,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Poland,Europe,East Atlantic,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Portugal,Europe,East Atlantic,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Qatar,Middle East,West Indian Ocean,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Romania,Europe,Mediterranean & Black Sea,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Russia,Europe,East Atlantic and Western Pacific,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Saint Kitts & Nevis,Caribbean & Central America,West Atlantic,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Saint Lucia,Caribbean & Central America,West Atlantic,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Saint Vincent & the Grenadines,Caribbean & Central America,West Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Samoa,Oceania,Western Pacific,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Sao Tome & Principe,Africa,East Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Saudi Arabia,Middle East,West Indian Ocean,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Senegal,Africa,East Atlantic,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Seychelles,Africa,West Indian Ocean,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Sierra Leone,Africa,East Atlantic,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Singapore,Asia,Western Pacific,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Slovenia,Europe,Mediterranean & Black Sea,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Solomon Isl.,Oceania,Western Pacific,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Somalia,Africa,West Indian Ocean,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,South Africa,Africa,West Indian Ocean and East Atlantic,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,Spain,Europe,East Atlantic and Mediterranean,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Sri Lanka,Asia,East Indian Ocean,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Sudan,Africa,West Indian Ocean,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,Suriname,South America,West Atlantic,Flag,Response,2019,1
37,Compliance with RFMO flag state obligations,Sweden,Europe,East Atlantic,Flag,Response,2019,1
37,Compliance with RFMO flag state obligations,Syria,Middle East,Mediterranean & Black Sea,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Taiwan,Asia,Western Pacific,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,Tanzania,Africa,West Indian Ocean,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Thailand,Asia,East Indian Ocean and Western Pacific,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,Timor-Leste,Asia,East Indian Ocean,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Togo,Africa,East Atlantic,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,Tonga,Oceania,Western Pacific,Flag,Response,2019,1
37,Compliance with RFMO flag state obligations,Trinidad & Tobago,Caribbean & Central America,West Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Tunisia,Africa,Mediterranean & Black Sea,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Turkey,Middle East,Mediterranean & Black Sea,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Tuvalu,Oceania,Western Pacific,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Ukraine,Europe,Mediterranean & Black Sea,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,United Arab Emirates,Middle East,West Indian Ocean,Flag,Response,2019,
37,Compliance with RFMO flag state obligations,United Kingdom,Europe,East Atlantic,Flag,Response,2019,5
37,Compliance with RFMO flag state obligations,Uruguay,South America,West Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,USA,North America,Eastern Pacific and West Atlantic,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Vanuatu,Oceania,Western Pacific,Flag,Response,2019,4
37,Compliance with RFMO flag state obligations,Venezuela,South America,West Atlantic,Flag,Response,2019,3
37,Compliance with RFMO flag state obligations,Vietnam,Asia,Western Pacific,Flag,Response,2019,2
37,Compliance with RFMO flag state obligations,Yemen,Middle East,West Indian Ocean,Flag,Response,2019,4
38,Compliance with RFMO port state obligations,Albania,Europe,Mediterranean & Black Sea,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Algeria,Africa,Mediterranean & Black Sea,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Angola,Africa,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Antigua & Barbuda,Caribbean & Central America,West Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Argentina,South America,West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Australia,Oceania,East Indian Ocean and Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Bahamas,Caribbean & Central America,West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Bahrain,Middle East,West Indian Ocean,Port,Response,2019,
38,Compliance with RFMO port state obligations,Bangladesh,Asia,East Indian Ocean,Port,Response,2019,4
38,Compliance with RFMO port state obligations,Barbados,Caribbean & Central America,West Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Belgium,Europe,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Belize,Caribbean & Central America,West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Benin,Africa,East Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Bosnia & Herzegovina,Europe,Mediterranean & Black Sea,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Brazil,South America,West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Brunei Darussalam,Asia,Western Pacific,Port,Response,2019,
38,Compliance with RFMO port state obligations,Bulgaria,Europe,Mediterranean & Black Sea,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Cambodia,Asia,Western Pacific,Port,Response,2019,
38,Compliance with RFMO port state obligations,Cameroon,Africa,East Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Canada,North America,Eastern Pacific and West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Cape Verde,Africa,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Chile,South America,Eastern Pacific,Port,Response,2019,4
38,Compliance with RFMO port state obligations,China,Asia,Western Pacific,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Colombia,South America,Eastern Pacific and West Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Comoros Isl.,Africa,West Indian Ocean,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Congo (DRC),Africa,East Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,"Congo, R. of",Africa,East Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Cook Islands,Oceania,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Costa Rica,Caribbean & Central America,Eastern Pacific and West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Cote d'Ivoire,Africa,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Croatia,Europe,Mediterranean & Black Sea,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Cuba,Caribbean & Central America,West Atlantic,Port,Response,2019,4
38,Compliance with RFMO port state obligations,Cyprus,Europe,Mediterranean & Black Sea,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Denmark,Europe,East Atlantic,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Djibouti,Africa,West Indian Ocean,Port,Response,2019,
38,Compliance with RFMO port state obligations,Dominica,Caribbean & Central America,West Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Dominican Republic,Caribbean & Central America,West Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Ecuador,South America,Eastern Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Egypt,Africa,Mediterranean & Black Sea,Port,Response,2019,1
38,Compliance with RFMO port state obligations,El Salvador,Caribbean & Central America,Eastern Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Equatorial Guinea,Africa,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Eritrea,Africa,West Indian Ocean,Port,Response,2019,
38,Compliance with RFMO port state obligations,Estonia,Europe,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Fiji,Oceania,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Finland,Europe,East Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,France,Europe,East Atlantic and Mediterranean,Port,Response,2019,5
38,Compliance with RFMO port state obligations,Gabon,Africa,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Gambia,Africa,East Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Georgia,Middle East,Mediterranean & Black Sea,Port,Response,2019,4
38,Compliance with RFMO port state obligations,Germany,Europe,East Atlantic,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Ghana,Africa,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Greece,Europe,Mediterranean & Black Sea,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Grenada,Caribbean & Central America,West Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Guatemala,Caribbean & Central America,Eastern Pacific and West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Guinea,Africa,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Guinea-Bissau,Africa,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Guyana,South America,West Atlantic,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Haiti,Caribbean & Central America,West Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Honduras,Caribbean & Central America,Eastern Pacific and West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Iceland,Europe,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,India,Asia,East Indian Ocean and West Indian Ocean,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Indonesia,Asia,East Indian Ocean and Western Pacific,Port,Response,2019,5
38,Compliance with RFMO port state obligations,Iran,Middle East,West Indian Ocean,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Iraq,Middle East,West Indian Ocean,Port,Response,2019,
38,Compliance with RFMO port state obligations,Ireland,Europe,East Atlantic,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Israel,Middle East,Mediterranean & Black Sea,Port,Response,2019,4
38,Compliance with RFMO port state obligations,Italy,Europe,Mediterranean & Black Sea,Port,Response,2019,5
38,Compliance with RFMO port state obligations,Jamaica,Caribbean & Central America,West Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Japan,Asia,Western Pacific,Port,Response,2019,5
38,Compliance with RFMO port state obligations,Jordan,Middle East,Mediterranean & Black Sea,Port,Response,2019,
38,Compliance with RFMO port state obligations,Kenya,Africa,West Indian Ocean,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Kiribati,Oceania,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Korea (North),Asia,Western Pacific,Port,Response,2019,
38,Compliance with RFMO port state obligations,Korea (Rep. South),Asia,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Kuwait,Middle East,West Indian Ocean,Port,Response,2019,
38,Compliance with RFMO port state obligations,Latvia,Europe,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Lebanon,Middle East,Mediterranean & Black Sea,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Liberia,Africa,East Atlantic,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Libya,Africa,Mediterranean & Black Sea,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Lithuania,Europe,East Atlantic,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Madagascar,Africa,West Indian Ocean,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Malaysia,Asia,East Indian Ocean and Western Pacific,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Maldives,Asia,West Indian Ocean,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Malta,Europe,Mediterranean & Black Sea,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Marshall Isl.,Oceania,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Mauritania,Africa,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Mauritius,Africa,West Indian Ocean,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Mexico,Caribbean & Central America,Eastern Pacific and West Atlantic,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Micronesia (FS of),Oceania,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Monaco,Europe,Mediterranean & Black Sea,Port,Response,2019,4
38,Compliance with RFMO port state obligations,Montenegro,Europe,Mediterranean & Black Sea,Port,Response,2019,4
38,Compliance with RFMO port state obligations,Morocco,Africa,East Atlantic and Mediterranean,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Mozambique,Africa,West Indian Ocean,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Myanmar,Asia,East Indian Ocean,Port,Response,2019,
38,Compliance with RFMO port state obligations,Namibia,Africa,East Atlantic,Port,Response,2019,4
38,Compliance with RFMO port state obligations,Nauru,Oceania,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Netherlands,Europe,East Atlantic,Port,Response,2019,5
38,Compliance with RFMO port state obligations,New Zealand,Oceania,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Nicaragua,Caribbean & Central America,Eastern Pacific and West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Nigeria,Africa,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Norway,Europe,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Oman,Middle East,West Indian Ocean,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Pakistan,Asia,West Indian Ocean,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Palau,Oceania,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Panama,Caribbean & Central America,Eastern Pacific and West Atlantic,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Papua New Guinea,Oceania,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Peru,South America,Eastern Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Philippines,Asia,Western Pacific,Port,Response,2019,5
38,Compliance with RFMO port state obligations,Poland,Europe,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Portugal,Europe,East Atlantic,Port,Response,2019,5
38,Compliance with RFMO port state obligations,Qatar,Middle East,West Indian Ocean,Port,Response,2019,
38,Compliance with RFMO port state obligations,Romania,Europe,Mediterranean & Black Sea,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Russia,Europe,East Atlantic and Western Pacific,Port,Response,2019,5
38,Compliance with RFMO port state obligations,Saint Kitts & Nevis,Caribbean & Central America,West Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Saint Lucia,Caribbean & Central America,West Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Saint Vincent & the Grenadines,Caribbean & Central America,West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Samoa,Oceania,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Sao Tome & Principe,Africa,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Saudi Arabia,Middle East,West Indian Ocean,Port,Response,2019,
38,Compliance with RFMO port state obligations,Senegal,Africa,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Seychelles,Africa,West Indian Ocean,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Sierra Leone,Africa,East Atlantic,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Singapore,Asia,Western Pacific,Port,Response,2019,
38,Compliance with RFMO port state obligations,Slovenia,Europe,Mediterranean & Black Sea,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Solomon Isl.,Oceania,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Somalia,Africa,West Indian Ocean,Port,Response,2019,3
38,Compliance with RFMO port state obligations,South Africa,Africa,West Indian Ocean and East Atlantic,Port,Response,2019,4
38,Compliance with RFMO port state obligations,Spain,Europe,East Atlantic and Mediterranean,Port,Response,2019,5
38,Compliance with RFMO port state obligations,Sri Lanka,Asia,East Indian Ocean,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Sudan,Africa,West Indian Ocean,Port,Response,2019,4
38,Compliance with RFMO port state obligations,Suriname,South America,West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Sweden,Europe,East Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Syria,Middle East,Mediterranean & Black Sea,Port,Response,2019,4
38,Compliance with RFMO port state obligations,Taiwan,Asia,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Tanzania,Africa,West Indian Ocean,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Thailand,Asia,East Indian Ocean and Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Timor-Leste,Asia,East Indian Ocean,Port,Response,2019,
38,Compliance with RFMO port state obligations,Togo,Africa,East Atlantic,Port,Response,2019,
38,Compliance with RFMO port state obligations,Tonga,Oceania,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Trinidad & Tobago,Caribbean & Central America,West Atlantic,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Tunisia,Africa,Mediterranean & Black Sea,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Turkey,Middle East,Mediterranean & Black Sea,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Tuvalu,Oceania,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Ukraine,Europe,Mediterranean & Black Sea,Port,Response,2019,4
38,Compliance with RFMO port state obligations,United Arab Emirates,Middle East,West Indian Ocean,Port,Response,2019,
38,Compliance with RFMO port state obligations,United Kingdom,Europe,East Atlantic,Port,Response,2019,5
38,Compliance with RFMO port state obligations,Uruguay,South America,West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,USA,North America,Eastern Pacific and West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Vanuatu,Oceania,Western Pacific,Port,Response,2019,3
38,Compliance with RFMO port state obligations,Venezuela,South America,West Atlantic,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Vietnam,Asia,Western Pacific,Port,Response,2019,1
38,Compliance with RFMO port state obligations,Yemen,Middle East,West Indian Ocean,Port,Response,2019,4
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Albania,Europe,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Algeria,Africa,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Angola,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Antigua & Barbuda,Caribbean & Central America,West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Argentina,South America,West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Australia,Oceania,East Indian Ocean and Western Pacific,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Bahamas,Caribbean & Central America,West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Bahrain,Middle East,West Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Bangladesh,Asia,East Indian Ocean,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Barbados,Caribbean & Central America,West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Belgium,Europe,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Belize,Caribbean & Central America,West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Benin,Africa,East Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Bosnia & Herzegovina,Europe,Mediterranean & Black Sea,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Brazil,South America,West Atlantic,General,Response,2019,1
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Brunei Darussalam,Asia,Western Pacific,General,Response,2019,3
39,Market State is contracting party or cooperating non-contracting party to relevant RFMOs,Bulgaria,Europe,Mediterranean & Black Sea,General,Response,2019,1
